pathway_id	gene_id	counts
hsa05131	10092	6
hsa05131	10093	6
hsa05131	10094	6
hsa05131	10095	6
hsa05131	10109	6
hsa05131	10163	6
hsa05131	10392	4
hsa05131	10459	5
hsa05131	10552	6
hsa05131	1147	32
hsa05131	1398	15
hsa05131	1399	15
hsa05131	1432	34
hsa05131	1729	3
hsa05131	1793	4
hsa05131	2017	5
hsa05131	23291	7
hsa05131	25	11
hsa05131	3059	5
hsa05131	345456	4
hsa05131	3551	38
hsa05131	3576	22
hsa05131	3678	14
hsa05131	3688	22
hsa05131	375189	4
hsa05131	391	3
hsa05131	4790	48
hsa05131	4792	32
hsa05131	4793	15
hsa05131	5216	4
hsa05131	5217	4
hsa05131	5594	79
hsa05131	5595	78
hsa05131	5599	41
hsa05131	5600	34
hsa05131	5601	41
hsa05131	5602	40
hsa05131	5603	34
hsa05131	5879	35
hsa05131	5970	47
hsa05131	60	23
hsa05131	6093	16
hsa05131	6300	35
hsa05131	64127	5
hsa05131	6714	25
hsa05131	71	22
hsa05131	7307	2
hsa05131	7322	3
hsa05131	7414	7
hsa05131	7454	8
hsa05131	81873	6
hsa05131	8517	32
hsa05131	8767	4
hsa05131	8936	6
hsa05131	8945	7
hsa05131	8976	8
hsa05131	9474	3
hsa05131	9475	15
hsa05131	960	6
hsa05131	9844	3
hsa05131	998	27
hsa05132	10092	6
hsa05132	10093	6
hsa05132	10094	6
hsa05132	10095	6
hsa05132	10109	6
hsa05132	10163	6
hsa05132	10552	6
hsa05132	1432	34
hsa05132	1437	12
hsa05132	147700	1
hsa05132	1778	3
hsa05132	1780	3
hsa05132	1781	3
hsa05132	1783	3
hsa05132	2316	4
hsa05132	2317	4
hsa05132	2318	4
hsa05132	23207	1
hsa05132	2353	24
hsa05132	29108	6
hsa05132	2919	9
hsa05132	2920	7
hsa05132	2921	5
hsa05132	29941	2
hsa05132	338382	3
hsa05132	345456	4
hsa05132	3458	28
hsa05132	3459	14
hsa05132	3460	14
hsa05132	3552	17
hsa05132	3553	30
hsa05132	3569	32
hsa05132	3576	22
hsa05132	3606	11
hsa05132	3725	33
hsa05132	375189	4
hsa05132	3831	1
hsa05132	388372	6
hsa05132	391	3
hsa05132	3929	4
hsa05132	414062	6
hsa05132	4615	16
hsa05132	4627	3
hsa05132	4628	3
hsa05132	4790	48
hsa05132	4843	14
hsa05132	51143	3
hsa05132	5216	4
hsa05132	5217	4
hsa05132	5585	2
hsa05132	5586	2
hsa05132	5594	79
hsa05132	5595	78
hsa05132	5599	41
hsa05132	5600	34
hsa05132	5601	41
hsa05132	5602	40
hsa05132	5603	34
hsa05132	58484	3
hsa05132	5879	35
hsa05132	5970	47
hsa05132	60	23
hsa05132	6093	16
hsa05132	6300	35
hsa05132	6348	6
hsa05132	6349	6
hsa05132	6351	6
hsa05132	64837	1
hsa05132	7082	6
hsa05132	7099	21
hsa05132	71	22
hsa05132	7100	5
hsa05132	7454	8
hsa05132	7879	5
hsa05132	79659	3
hsa05132	79784	3
hsa05132	81873	6
hsa05132	834	7
hsa05132	83547	2
hsa05132	8936	6
hsa05132	8976	8
hsa05132	89953	1
hsa05132	929	13
hsa05132	9475	15
hsa05132	9560	6
hsa05132	998	27
hsa05133	10392	4
hsa05133	1072	4
hsa05133	1073	4
hsa05133	114548	3
hsa05133	114609	5
hsa05133	1432	34
hsa05133	148022	8
hsa05133	163688	29
hsa05133	2353	24
hsa05133	23643	5
hsa05133	2770	30
hsa05133	2771	30
hsa05133	2773	30
hsa05133	29108	6
hsa05133	3394	1
hsa05133	353376	4
hsa05133	3552	17
hsa05133	3553	30
hsa05133	3569	32
hsa05133	3576	22
hsa05133	3586	20
hsa05133	3592	19
hsa05133	3593	19
hsa05133	3654	11
hsa05133	3659	3
hsa05133	3661	11
hsa05133	3678	14
hsa05133	3684	13
hsa05133	3688	22
hsa05133	3689	17
hsa05133	3725	33
hsa05133	387	29
hsa05133	4615	16
hsa05133	4790	48
hsa05133	4843	14
hsa05133	51135	11
hsa05133	51561	6
hsa05133	51806	29
hsa05133	5594	79
hsa05133	5595	78
hsa05133	5599	41
hsa05133	5600	34
hsa05133	5601	41
hsa05133	5602	40
hsa05133	5603	34
hsa05133	5970	47
hsa05133	6300	35
hsa05133	6372	4
hsa05133	6374	5
hsa05133	653509	2
hsa05133	7099	21
hsa05133	710	2
hsa05133	712	6
hsa05133	7124	45
hsa05133	713	6
hsa05133	714	6
hsa05133	715	5
hsa05133	716	4
hsa05133	717	4
hsa05133	718	11
hsa05133	7189	20
hsa05133	720	4
hsa05133	721	4
hsa05133	722	2
hsa05133	725	2
hsa05133	727	6
hsa05133	729238	2
hsa05133	801	29
hsa05133	805	29
hsa05133	808	29
hsa05133	810	29
hsa05133	834	7
hsa05133	836	25
hsa05133	840	6
hsa05133	929	13
hsa05134	10767	2
hsa05134	1195	1
hsa05134	1378	6
hsa05134	1915	2
hsa05134	1917	2
hsa05134	1937	1
hsa05134	23786	1
hsa05134	29108	6
hsa05134	2919	9
hsa05134	2920	7
hsa05134	2921	5
hsa05134	317	10
hsa05134	3297	1
hsa05134	3303	12
hsa05134	3304	11
hsa05134	3305	11
hsa05134	3306	11
hsa05134	3310	11
hsa05134	3312	11
hsa05134	3329	4
hsa05134	3553	30
hsa05134	3569	32
hsa05134	3576	22
hsa05134	3592	19
hsa05134	3593	19
hsa05134	3606	11
hsa05134	3684	13
hsa05134	3689	17
hsa05134	375	3
hsa05134	4615	16
hsa05134	4671	2
hsa05134	4790	48
hsa05134	4791	8
hsa05134	4792	32
hsa05134	51128	2
hsa05134	54205	19
hsa05134	56681	2
hsa05134	58484	3
hsa05134	5861	1
hsa05134	5970	47
hsa05134	664	2
hsa05134	7097	16
hsa05134	7099	21
hsa05134	7100	5
hsa05134	7124	45
hsa05134	718	11
hsa05134	7415	2
hsa05134	81876	1
hsa05134	834	7
hsa05134	836	25
hsa05134	840	6
hsa05134	841	18
hsa05134	842	22
hsa05134	929	13
hsa05134	9554	3
hsa05140	100509457	20
hsa05140	101060835	20
hsa05140	10454	10
hsa05140	1378	6
hsa05140	1432	34
hsa05140	1535	4
hsa05140	2002	13
hsa05140	2209	9
hsa05140	2212	8
hsa05140	2214	8
hsa05140	2215	7
hsa05140	23118	11
hsa05140	2353	24
hsa05140	3108	20
hsa05140	3109	20
hsa05140	3111	20
hsa05140	3112	20
hsa05140	3113	21
hsa05140	3115	21
hsa05140	3117	21
hsa05140	3118	21
hsa05140	3119	21
hsa05140	3122	22
hsa05140	3123	22
hsa05140	3125	22
hsa05140	3126	22
hsa05140	3127	22
hsa05140	3458	28
hsa05140	3459	14
hsa05140	3460	14
hsa05140	3552	17
hsa05140	3553	30
hsa05140	3565	13
hsa05140	3586	20
hsa05140	3592	19
hsa05140	3593	19
hsa05140	3654	11
hsa05140	3676	12
hsa05140	3684	13
hsa05140	3688	22
hsa05140	3689	17
hsa05140	3716	16
hsa05140	3717	12
hsa05140	3725	33
hsa05140	4615	16
hsa05140	4688	4
hsa05140	4689	4
hsa05140	4790	48
hsa05140	4792	32
hsa05140	4793	15
hsa05140	4843	14
hsa05140	51135	11
hsa05140	5579	56
hsa05140	5594	79
hsa05140	5595	78
hsa05140	5600	34
hsa05140	5603	34
hsa05140	5743	14
hsa05140	5777	7
hsa05140	5970	47
hsa05140	6300	35
hsa05140	65108	2
hsa05140	653361	6
hsa05140	6772	17
hsa05140	6885	16
hsa05140	7040	28
hsa05140	7042	27
hsa05140	7043	24
hsa05140	7097	16
hsa05140	7099	21
hsa05140	7124	45
hsa05140	718	11
hsa05140	7189	20
hsa05140	9103	5
hsa05142	10000	59
hsa05142	10333	4
hsa05142	107	35
hsa05142	1147	32
hsa05142	1432	34
hsa05142	148022	8
hsa05142	1636	3
hsa05142	207	59
hsa05142	208	59
hsa05142	23236	37
hsa05142	2353	24
hsa05142	23533	65
hsa05142	2767	10
hsa05142	2769	3
hsa05142	2770	30
hsa05142	2771	30
hsa05142	2773	30
hsa05142	2774	6
hsa05142	2775	16
hsa05142	2776	31
hsa05142	2778	35
hsa05142	3456	15
hsa05142	3458	28
hsa05142	3459	14
hsa05142	3460	14
hsa05142	355	20
hsa05142	3551	38
hsa05142	3553	30
hsa05142	3558	13
hsa05142	356	21
hsa05142	3569	32
hsa05142	3576	22
hsa05142	3586	20
hsa05142	3592	19
hsa05142	3593	19
hsa05142	3654	11
hsa05142	3725	33
hsa05142	4087	13
hsa05142	4088	15
hsa05142	414062	6
hsa05142	4615	16
hsa05142	4790	48
hsa05142	4792	32
hsa05142	4843	14
hsa05142	5054	5
hsa05142	51135	11
hsa05142	5290	67
hsa05142	5291	66
hsa05142	5293	66
hsa05142	5294	66
hsa05142	5295	65
hsa05142	5296	66
hsa05142	5330	39
hsa05142	5331	37
hsa05142	5332	37
hsa05142	54106	7
hsa05142	5515	12
hsa05142	5516	12
hsa05142	5518	12
hsa05142	5519	12
hsa05142	5520	9
hsa05142	5521	9
hsa05142	5522	9
hsa05142	55844	9
hsa05142	5594	79
hsa05142	5595	78
hsa05142	5599	41
hsa05142	5600	34
hsa05142	5601	41
hsa05142	5602	40
hsa05142	5603	34
hsa05142	5970	47
hsa05142	624	8
hsa05142	6300	35
hsa05142	6347	9
hsa05142	6348	6
hsa05142	6349	6
hsa05142	6352	12
hsa05142	6416	12
hsa05142	7040	28
hsa05142	7042	27
hsa05142	7043	24
hsa05142	7046	15
hsa05142	7048	15
hsa05142	7097	16
hsa05142	7099	21
hsa05142	712	6
hsa05142	7124	45
hsa05142	713	6
hsa05142	7132	17
hsa05142	714	6
hsa05142	718	11
hsa05142	7189	20
hsa05142	811	5
hsa05142	841	18
hsa05142	8503	65
hsa05142	8517	32
hsa05142	8772	10
hsa05142	8837	4
hsa05142	915	6
hsa05142	916	6
hsa05142	917	5
hsa05142	919	3
hsa05142	9630	3
hsa05143	169355	3
hsa05143	2150	3
hsa05143	23236	37
hsa05143	2776	31
hsa05143	3039	2
hsa05143	3040	2
hsa05143	3043	2
hsa05143	3250	1
hsa05143	335	4
hsa05143	3383	13
hsa05143	3458	28
hsa05143	355	20
hsa05143	3553	30
hsa05143	356	21
hsa05143	3569	32
hsa05143	3586	20
hsa05143	3592	19
hsa05143	3593	19
hsa05143	3606	11
hsa05143	3620	3
hsa05143	3910	8
hsa05143	4615	16
hsa05143	5330	39
hsa05143	5331	37
hsa05143	5332	37
hsa05143	54106	7
hsa05143	5578	54
hsa05143	5579	56
hsa05143	5582	48
hsa05143	6401	4
hsa05143	7064	2
hsa05143	7124	45
hsa05143	7412	7
hsa05143	8542	1
hsa05144	100528032	2
hsa05144	1311	5
hsa05144	1378	6
hsa05144	1440	5
hsa05144	22914	2
hsa05144	2532	1
hsa05144	2993	2
hsa05144	2994	1
hsa05144	2995	1
hsa05144	3039	2
hsa05144	3040	2
hsa05144	3043	2
hsa05144	3082	10
hsa05144	3383	13
hsa05144	3458	28
hsa05144	3553	30
hsa05144	3569	32
hsa05144	3576	22
hsa05144	3586	20
hsa05144	3592	19
hsa05144	3606	11
hsa05144	3683	11
hsa05144	3689	17
hsa05144	3820	1
hsa05144	4035	2
hsa05144	4233	17
hsa05144	4615	16
hsa05144	5175	3
hsa05144	54106	7
hsa05144	6347	9
hsa05144	6382	4
hsa05144	6383	3
hsa05144	6401	4
hsa05144	6403	3
hsa05144	7040	28
hsa05144	7042	27
hsa05144	7043	24
hsa05144	7057	11
hsa05144	7058	5
hsa05144	7059	5
hsa05144	7060	5
hsa05144	7097	16
hsa05144	7099	21
hsa05144	7124	45
hsa05144	7412	7
hsa05144	948	8
hsa05144	958	16
hsa05144	959	13
hsa05144	975	3
hsa05145	10000	59
hsa05145	100509457	20
hsa05145	10105	5
hsa05145	101060835	20
hsa05145	10319	7
hsa05145	10454	10
hsa05145	112401	5
hsa05145	1147	32
hsa05145	1234	5
hsa05145	1432	34
hsa05145	207	59
hsa05145	208	59
hsa05145	22798	7
hsa05145	23118	11
hsa05145	23533	65
hsa05145	23643	5
hsa05145	240	5
hsa05145	2770	30
hsa05145	2771	30
hsa05145	2773	30
hsa05145	2775	16
hsa05145	284217	7
hsa05145	3108	20
hsa05145	3109	20
hsa05145	3111	20
hsa05145	3112	20
hsa05145	3113	21
hsa05145	3115	21
hsa05145	3117	21
hsa05145	3118	21
hsa05145	3119	21
hsa05145	3122	22
hsa05145	3123	22
hsa05145	3125	22
hsa05145	3126	22
hsa05145	3127	22
hsa05145	329	10
hsa05145	330	10
hsa05145	3303	12
hsa05145	3304	11
hsa05145	3305	11
hsa05145	3306	11
hsa05145	331	8
hsa05145	3310	11
hsa05145	3312	11
hsa05145	345611	1
hsa05145	3458	28
hsa05145	3459	14
hsa05145	3460	14
hsa05145	3551	38
hsa05145	3586	20
hsa05145	3587	5
hsa05145	3588	5
hsa05145	3592	19
hsa05145	3593	19
hsa05145	3654	11
hsa05145	3655	12
hsa05145	3688	22
hsa05145	3716	16
hsa05145	3717	12
hsa05145	3908	11
hsa05145	3909	7
hsa05145	3910	8
hsa05145	3911	7
hsa05145	3912	7
hsa05145	3913	7
hsa05145	3914	7
hsa05145	3915	8
hsa05145	3918	7
hsa05145	3949	5
hsa05145	4261	5
hsa05145	4615	16
hsa05145	4790	48
hsa05145	4792	32
hsa05145	4793	15
hsa05145	4843	14
hsa05145	51135	11
hsa05145	5170	18
hsa05145	5290	67
hsa05145	5291	66
hsa05145	5293	66
hsa05145	5294	66
hsa05145	5295	65
hsa05145	5296	66
hsa05145	54205	19
hsa05145	5594	79
hsa05145	5595	78
hsa05145	5599	41
hsa05145	5600	34
hsa05145	5601	41
hsa05145	5602	40
hsa05145	5603	34
hsa05145	5606	11
hsa05145	5608	12
hsa05145	572	27
hsa05145	596	19
hsa05145	5970	47
hsa05145	598	13
hsa05145	6300	35
hsa05145	6772	17
hsa05145	6774	18
hsa05145	6885	16
hsa05145	7040	28
hsa05145	7042	27
hsa05145	7043	24
hsa05145	7097	16
hsa05145	7099	21
hsa05145	7124	45
hsa05145	7132	17
hsa05145	7189	20
hsa05145	7297	8
hsa05145	79444	5
hsa05145	836	25
hsa05145	841	18
hsa05145	842	22
hsa05145	8503	65
hsa05145	8517	32
hsa05145	8651	8
hsa05145	958	16
hsa05145	959	13
hsa05146	10319	7
hsa05146	107	35
hsa05146	1277	6
hsa05146	1278	6
hsa05146	1280	6
hsa05146	1281	6
hsa05146	1282	7
hsa05146	1284	7
hsa05146	1285	7
hsa05146	1286	7
hsa05146	1287	7
hsa05146	1288	7
hsa05146	1289	6
hsa05146	1290	6
hsa05146	1301	6
hsa05146	1302	6
hsa05146	1437	12
hsa05146	1511	5
hsa05146	1992	1
hsa05146	22798	7
hsa05146	23236	37
hsa05146	2335	9
hsa05146	23533	65
hsa05146	255631	6
hsa05146	2767	10
hsa05146	2769	3
hsa05146	2774	6
hsa05146	2776	31
hsa05146	2778	35
hsa05146	284217	7
hsa05146	2919	9
hsa05146	3315	4
hsa05146	338382	3
hsa05146	3458	28
hsa05146	3553	30
hsa05146	3554	9
hsa05146	3569	32
hsa05146	3576	22
hsa05146	3586	20
hsa05146	3592	19
hsa05146	3593	19
hsa05146	3684	13
hsa05146	3689	17
hsa05146	383	4
hsa05146	384	4
hsa05146	3908	11
hsa05146	3909	7
hsa05146	3910	8
hsa05146	3911	7
hsa05146	3912	7
hsa05146	3913	7
hsa05146	3914	7
hsa05146	3915	8
hsa05146	3918	7
hsa05146	4583	2
hsa05146	4790	48
hsa05146	4843	14
hsa05146	50509	6
hsa05146	5055	1
hsa05146	5269	1
hsa05146	5272	1
hsa05146	5273	1
hsa05146	5275	1
hsa05146	5290	67
hsa05146	5291	66
hsa05146	5293	66
hsa05146	5294	66
hsa05146	5295	65
hsa05146	5296	66
hsa05146	5330	39
hsa05146	5331	37
hsa05146	5332	37
hsa05146	5566	52
hsa05146	5567	51
hsa05146	5568	51
hsa05146	5578	54
hsa05146	5579	56
hsa05146	5582	48
hsa05146	5613	51
hsa05146	5747	14
hsa05146	5868	7
hsa05146	5869	6
hsa05146	5878	6
hsa05146	5970	47
hsa05146	6317	1
hsa05146	6318	1
hsa05146	7040	28
hsa05146	7042	27
hsa05146	7043	24
hsa05146	7097	16
hsa05146	7099	21
hsa05146	7124	45
hsa05146	731	4
hsa05146	732	4
hsa05146	733	4
hsa05146	735	4
hsa05146	7414	7
hsa05146	7850	6
hsa05146	7879	5
hsa05146	81	9
hsa05146	836	25
hsa05146	8503	65
hsa05146	85301	6
hsa05146	87	9
hsa05146	88	9
hsa05146	89	9
hsa05146	912	2
hsa05146	929	13
hsa05146	9630	3
hsa05150	100509457	20
hsa05150	101060835	20
hsa05150	10747	2
hsa05150	1675	2
hsa05150	1828	1
hsa05150	2204	2
hsa05150	2209	9
hsa05150	2212	8
hsa05150	2213	7
hsa05150	2214	8
hsa05150	2215	7
hsa05150	2266	3
hsa05150	2357	3
hsa05150	2358	2
hsa05150	2359	2
hsa05150	3075	2
hsa05150	3108	20
hsa05150	3109	20
hsa05150	3111	20
hsa05150	3112	20
hsa05150	3113	21
hsa05150	3115	21
hsa05150	3117	21
hsa05150	3118	21
hsa05150	3119	21
hsa05150	3122	22
hsa05150	3123	22
hsa05150	3125	22
hsa05150	3126	22
hsa05150	3127	22
hsa05150	3383	13
hsa05150	3426	2
hsa05150	3586	20
hsa05150	3683	11
hsa05150	3684	13
hsa05150	3689	17
hsa05150	3858	1
hsa05150	4153	3
hsa05150	5340	4
hsa05150	5648	2
hsa05150	5724	3
hsa05150	629	2
hsa05150	6403	3
hsa05150	6404	2
hsa05150	712	6
hsa05150	713	6
hsa05150	714	6
hsa05150	715	5
hsa05150	716	4
hsa05150	717	4
hsa05150	718	11
hsa05150	719	3
hsa05150	720	4
hsa05150	721	4
hsa05150	727	6
hsa05150	728	3
hsa05150	9103	5
hsa05152	10000	59
hsa05152	100509457	20
hsa05152	101060835	20
hsa05152	10312	10
hsa05152	10332	3
hsa05152	10333	4
hsa05152	1051	3
hsa05152	1054	1
hsa05152	10892	4
hsa05152	11151	2
hsa05152	114609	5
hsa05152	1263	2
hsa05152	1378	6
hsa05152	1385	26
hsa05152	1387	24
hsa05152	1432	34
hsa05152	1509	2
hsa05152	1520	4
hsa05152	1594	3
hsa05152	163688	29
hsa05152	2033	24
hsa05152	207	59
hsa05152	208	59
hsa05152	2207	5
hsa05152	2209	9
hsa05152	2212	8
hsa05152	2213	7
hsa05152	2214	8
hsa05152	2215	7
hsa05152	22925	2
hsa05152	23365	6
hsa05152	23545	10
hsa05152	245972	11
hsa05152	26253	1
hsa05152	30835	3
hsa05152	3108	20
hsa05152	3109	20
hsa05152	3111	20
hsa05152	3112	20
hsa05152	3113	21
hsa05152	3115	21
hsa05152	3117	21
hsa05152	3118	21
hsa05152	3119	21
hsa05152	3122	22
hsa05152	3123	22
hsa05152	3125	22
hsa05152	3126	22
hsa05152	3127	22
hsa05152	317	10
hsa05152	3313	2
hsa05152	3329	4
hsa05152	3439	15
hsa05152	3440	15
hsa05152	3441	15
hsa05152	3442	15
hsa05152	3443	15
hsa05152	3444	15
hsa05152	3445	15
hsa05152	3446	15
hsa05152	3447	15
hsa05152	3448	15
hsa05152	3449	15
hsa05152	3451	15
hsa05152	3452	15
hsa05152	3456	15
hsa05152	3458	28
hsa05152	3459	14
hsa05152	3460	14
hsa05152	3552	17
hsa05152	3553	30
hsa05152	3569	32
hsa05152	3586	20
hsa05152	3587	5
hsa05152	3588	5
hsa05152	3592	19
hsa05152	3593	19
hsa05152	3606	11
hsa05152	3654	11
hsa05152	3656	3
hsa05152	3684	13
hsa05152	3687	2
hsa05152	3689	17
hsa05152	3716	16
hsa05152	3717	12
hsa05152	387	29
hsa05152	3916	3
hsa05152	3920	3
hsa05152	3929	4
hsa05152	4046	1
hsa05152	4261	5
hsa05152	4360	2
hsa05152	4615	16
hsa05152	4790	48
hsa05152	4800	2
hsa05152	4801	3
hsa05152	4802	2
hsa05152	4843	14
hsa05152	50617	10
hsa05152	51135	11
hsa05152	51561	6
hsa05152	51606	9
hsa05152	51806	29
hsa05152	527	10
hsa05152	5289	6
hsa05152	533	9
hsa05152	535	10
hsa05152	537	9
hsa05152	54106	7
hsa05152	54205	19
hsa05152	5530	21
hsa05152	5532	21
hsa05152	5533	21
hsa05152	5534	20
hsa05152	5535	20
hsa05152	5594	79
hsa05152	5595	78
hsa05152	5599	41
hsa05152	5600	34
hsa05152	5601	41
hsa05152	5602	40
hsa05152	5603	34
hsa05152	56848	6
hsa05152	572	27
hsa05152	581	14
hsa05152	5868	7
hsa05152	5869	6
hsa05152	5878	6
hsa05152	5894	50
hsa05152	596	19
hsa05152	5970	47
hsa05152	5993	3
hsa05152	5994	3
hsa05152	6300	35
hsa05152	637	9
hsa05152	64127	5
hsa05152	64170	2
hsa05152	64581	2
hsa05152	6714	25
hsa05152	6772	17
hsa05152	6850	11
hsa05152	7040	28
hsa05152	7042	27
hsa05152	7043	24
hsa05152	7096	2
hsa05152	7097	16
hsa05152	7099	21
hsa05152	7124	45
hsa05152	7132	17
hsa05152	718	11
hsa05152	7189	20
hsa05152	7421	3
hsa05152	7879	5
hsa05152	801	29
hsa05152	805	29
hsa05152	808	29
hsa05152	810	29
hsa05152	815	23
hsa05152	816	23
hsa05152	817	23
hsa05152	818	23
hsa05152	820	2
hsa05152	836	25
hsa05152	841	18
hsa05152	8411	3
hsa05152	842	22
hsa05152	843	5
hsa05152	8625	3
hsa05152	8717	9
hsa05152	8767	4
hsa05152	8772	10
hsa05152	8844	2
hsa05152	8877	6
hsa05152	8915	4
hsa05152	9103	5
hsa05152	9114	11
hsa05152	929	13
hsa05152	972	3
hsa05152	9902	2
hsa05160	10000	59
hsa05160	100132463	4
hsa05160	100506658	5
hsa05160	10062	3
hsa05160	10197	3
hsa05160	1026	21
hsa05160	10379	7
hsa05160	10686	4
hsa05160	1147	32
hsa05160	1364	4
hsa05160	1365	4
hsa05160	1366	4
hsa05160	137075	4
hsa05160	1432	34
hsa05160	148022	8
hsa05160	149461	4
hsa05160	1950	21
hsa05160	1956	30
hsa05160	1965	7
hsa05160	207	59
hsa05160	208	59
hsa05160	23533	65
hsa05160	23562	4
hsa05160	23586	9
hsa05160	24146	4
hsa05160	26285	4
hsa05160	27102	6
hsa05160	2885	34
hsa05160	29110	10
hsa05160	2932	29
hsa05160	3265	48
hsa05160	3434	2
hsa05160	3439	15
hsa05160	3440	15
hsa05160	3441	15
hsa05160	3442	15
hsa05160	3443	15
hsa05160	3444	15
hsa05160	3445	15
hsa05160	3446	15
hsa05160	3447	15
hsa05160	3448	15
hsa05160	3449	15
hsa05160	3451	15
hsa05160	3452	15
hsa05160	3454	11
hsa05160	3455	10
hsa05160	3456	15
hsa05160	3551	38
hsa05160	3576	22
hsa05160	3646	2
hsa05160	3659	3
hsa05160	3661	11
hsa05160	3665	9
hsa05160	369	25
hsa05160	3716	16
hsa05160	3845	51
hsa05160	3949	5
hsa05160	439996	2
hsa05160	440275	6
hsa05160	4790	48
hsa05160	4792	32
hsa05160	4893	46
hsa05160	4938	4
hsa05160	4939	4
hsa05160	4940	4
hsa05160	49861	4
hsa05160	5010	4
hsa05160	51208	4
hsa05160	5170	18
hsa05160	5290	67
hsa05160	5291	66
hsa05160	5293	66
hsa05160	5294	66
hsa05160	5295	65
hsa05160	5296	66
hsa05160	53842	4
hsa05160	5465	5
hsa05160	5515	12
hsa05160	5516	12
hsa05160	5518	12
hsa05160	5519	12
hsa05160	5520	9
hsa05160	5521	9
hsa05160	5522	9
hsa05160	55844	9
hsa05160	5594	79
hsa05160	5595	78
hsa05160	5599	41
hsa05160	5600	34
hsa05160	5601	41
hsa05160	5602	40
hsa05160	5603	34
hsa05160	5610	7
hsa05160	572	27
hsa05160	57506	7
hsa05160	5894	50
hsa05160	5970	47
hsa05160	6041	3
hsa05160	6256	12
hsa05160	6300	35
hsa05160	644672	4
hsa05160	6654	32
hsa05160	6655	32
hsa05160	673	33
hsa05160	6772	17
hsa05160	6773	8
hsa05160	6774	18
hsa05160	7098	5
hsa05160	7122	4
hsa05160	7124	45
hsa05160	7132	17
hsa05160	7157	33
hsa05160	7186	15
hsa05160	7187	10
hsa05160	7189	20
hsa05160	7297	8
hsa05160	8503	65
hsa05160	8517	32
hsa05160	8554	3
hsa05160	8717	9
hsa05160	8737	8
hsa05160	9021	12
hsa05160	9071	4
hsa05160	9073	4
hsa05160	9074	4
hsa05160	9075	4
hsa05160	9076	5
hsa05160	9080	4
hsa05160	9451	8
hsa05160	949	6
hsa05160	9641	8
hsa05160	975	3
hsa05161	10000	59
hsa05161	100506742	6
hsa05161	1017	14
hsa05161	1019	17
hsa05161	1021	14
hsa05161	1026	21
hsa05161	1027	15
hsa05161	10488	20
hsa05161	10542	1
hsa05161	10971	8
hsa05161	114609	5
hsa05161	1147	32
hsa05161	1385	26
hsa05161	1386	17
hsa05161	1387	24
hsa05161	1388	14
hsa05161	148022	8
hsa05161	148327	20
hsa05161	1642	4
hsa05161	1643	4
hsa05161	1654	3
hsa05161	1869	13
hsa05161	1870	13
hsa05161	1871	13
hsa05161	1959	3
hsa05161	1960	2
hsa05161	2002	13
hsa05161	2033	24
hsa05161	207	59
hsa05161	208	59
hsa05161	2185	6
hsa05161	2353	24
hsa05161	23533	65
hsa05161	23586	9
hsa05161	2885	34
hsa05161	29110	10
hsa05161	317	10
hsa05161	3265	48
hsa05161	332	4
hsa05161	3339	3
hsa05161	3439	15
hsa05161	3440	15
hsa05161	3441	15
hsa05161	3442	15
hsa05161	3443	15
hsa05161	3444	15
hsa05161	3445	15
hsa05161	3446	15
hsa05161	3447	15
hsa05161	3448	15
hsa05161	3449	15
hsa05161	3451	15
hsa05161	3452	15
hsa05161	3454	11
hsa05161	3456	15
hsa05161	353376	4
hsa05161	355	20
hsa05161	3551	38
hsa05161	356	21
hsa05161	3569	32
hsa05161	3576	22
hsa05161	3661	11
hsa05161	3665	9
hsa05161	3716	16
hsa05161	3725	33
hsa05161	3845	51
hsa05161	4088	15
hsa05161	4089	12
hsa05161	4214	7
hsa05161	4318	9
hsa05161	4609	23
hsa05161	4615	16
hsa05161	468	22
hsa05161	4772	12
hsa05161	4773	11
hsa05161	4775	9
hsa05161	4776	6
hsa05161	4790	48
hsa05161	4792	32
hsa05161	4893	46
hsa05161	5111	7
hsa05161	5290	67
hsa05161	5291	66
hsa05161	5293	66
hsa05161	5294	66
hsa05161	5295	65
hsa05161	5296	66
hsa05161	537	9
hsa05161	54205	19
hsa05161	5578	54
hsa05161	5579	56
hsa05161	5582	48
hsa05161	5594	79
hsa05161	5595	78
hsa05161	5599	41
hsa05161	5601	41
hsa05161	5602	40
hsa05161	5604	57
hsa05161	5605	44
hsa05161	572	27
hsa05161	5728	16
hsa05161	57506	7
hsa05161	581	14
hsa05161	5894	50
hsa05161	5925	14
hsa05161	595	32
hsa05161	596	19
hsa05161	5970	47
hsa05161	64135	5
hsa05161	6416	12
hsa05161	64764	20
hsa05161	6714	25
hsa05161	6772	17
hsa05161	6773	8
hsa05161	6774	18
hsa05161	6775	3
hsa05161	6776	10
hsa05161	6777	11
hsa05161	6778	3
hsa05161	7040	28
hsa05161	7042	27
hsa05161	7043	24
hsa05161	7046	15
hsa05161	7097	16
hsa05161	7098	5
hsa05161	7099	21
hsa05161	7124	45
hsa05161	7157	33
hsa05161	7419	7
hsa05161	7529	7
hsa05161	7534	8
hsa05161	836	25
hsa05161	841	18
hsa05161	842	22
hsa05161	843	5
hsa05161	84699	20
hsa05161	8503	65
hsa05161	8517	32
hsa05161	8772	10
hsa05161	890	6
hsa05161	8900	9
hsa05161	898	11
hsa05161	90993	20
hsa05161	9134	11
hsa05161	9586	19
hsa05161	9641	8
hsa05162	10000	59
hsa05162	1017	14
hsa05162	1019	17
